Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
7762869799	SMP	1	4.7493	4.7869	927.5247	551.6723	936.7214	633.9839	
7762886493	SMP	1	4.7483	4.7886	927.5990	552.6396	936.5287	635.8599	
7762903188	SMP	1	4.7510	4.7936	927.5322	553.2281	935.7595	637.8579	
7762919882	SMP	1	4.7537	4.8014	928.1498	554.0420	936.2206	640.0305	
7762936576	SMP	1	4.7574	4.8078	927.4823	554.7699	936.5672	641.4674	
7762953271	SMP	1	4.7587	4.8157	927.1061	556.1288	936.6203	643.2004	
7762969965	SMP	1	4.7632	4.8202	926.5726	554.9177	937.9637	644.4593	
7762986660	SMP	1	4.7613	4.8223	926.4065	552.4573	938.1276	646.2082	
7763003354	SMP	1	4.7570	4.8264	927.3046	551.2276	936.9977	648.6083	
7763020049	SMP	1	4.7591	4.8291	928.1476	551.0774	933.9491	649.1583	
7763036743	SMP	1	4.7675	4.8345	928.0843	550.1936	938.1475	649.8618	
7763053437	SMP	1	4.7697	4.8425	928.5628	551.2386	938.7782	650.0511	
7763070132	SMP	1	4.7735	4.8468	929.5261	552.1935	936.6597	648.6975	
7763086826	SMP	1	4.7737	4.8575	930.8263	551.7546	938.5893	647.7125	
7763103521	SMP	1	4.7756	4.8664	931.4743	552.6690	938.0550	646.4510	
7763120215	SMP	1	4.7776	4.8748	932.3313	552.6507	938.1839	644.2033	
7763136910	SMP	1	4.7727	4.8846	931.7735	550.5869	937.9294	643.0547	
7763153604	SMP	1	4.7732	4.8879	929.7558	550.3685	938.5050	642.8655	
7763170298	SMP	1	4.7859	4.8920	928.5558	552.6534	937.4462	642.8039	
7763186993	SMP	1	4.7925	4.8934	927.4728	553.3215	939.3291	643.4179	
7763203687	SMP	1	4.8054	4.8943	926.1869	553.6841	940.3992	643.4363	
7763220382	SMP	1	4.8175	4.8949	926.1966	553.2808	938.6897	643.1813	
7763237076	SMP	1	4.8328	4.8936	925.1707	552.4570	938.0698	643.6514	
7763253771	SMP	1	4.8444	4.8924	924.7001	551.5202	939.4349	645.1195	
7763270465	SMP	1	4.8564	4.8946	924.4398	551.3297	939.6418	646.1176	
7763287160	SMP	1	4.8693	4.8965	923.5564	551.2185	940.0265	647.9421	
7763303854	SMP	1	4.8798	4.9010	923.6492	552.0538	939.4298	648.8616	
7763320548	SMP	1	4.8887	4.9057	924.6766	554.1345	939.0290	649.3045	
7763337243	SMP	1	4.8987	4.9165	925.0696	555.3339	937.1208	649.2533	
7763353937	SMP	1	4.9044	4.9255	925.8106	555.5619	936.1524	648.6561	
7763370632	SMP	1	4.9019	4.9362	926.0387	555.6103	934.8548	647.0631	
7763387326	SMP	1	4.9037	4.9506	925.8895	554.3830	934.1175	646.0558	
7763404021	SMP	1	4.9000	4.9618	924.3268	555.0779	934.3418	645.0896	
7763420715	SMP	1	4.9037	4.9702	923.3630	555.0455	933.1830	644.5200	
7763437409	SMP	1	4.9082	4.9737	921.0771	555.3166	931.6549	644.1990	
7763454104	SMP	1	4.9097	4.9781	918.9662	554.3648	931.2499	644.2241	
7763470798	SMP	1	4.9172	4.9798	917.1466	553.5690	930.2810	643.7571	
7763487493	SMP	1	4.9327	4.9782	917.0537	551.9845	929.6185	644.6727	
7763504187	SMP	1	4.9504	4.9776	915.4345	550.5924	929.0904	645.7922	
7763520882	SMP	1	4.9697	4.9775	915.3498	548.9090	929.4169	647.3612	
7763537575	SMP	1	4.9859	4.9778	914.8255	547.6286	929.2586	649.1581	
7763554269	SMP	1	4.9994	4.9778	913.6579	547.0247	927.1009	648.3296	
7763570963	SMP	1	5.0166	4.9819	913.2291	547.0059	925.2174	647.3572	
7763587657	SMP	1	5.0292	4.9863	914.0121	545.5406	922.3156	647.3859	
7763604351	SMP	1	5.0422	4.9899	913.7902	544.0079	923.2134	648.5915	
7763621045	SMP	1	5.0551	4.9908	914.2903	541.2651	923.6172	648.9124	
7763637739	SMP	1	5.0614	4.9916	913.9241	540.2366	923.2103	650.1901	
7763654432	SMP	1	5.0693	4.9924	914.4688	539.3138	923.5178	652.1887	
7763671126	SMP	1	5.0786	4.9937	913.9791	538.7771	924.1049	653.2723	
7763687820	SMP	1	5.0920	4.9901	913.6278	537.6915	924.2134	654.3465	
7763704514	SMP	1	5.0989	4.9880	913.4053	537.4439	925.0714	655.2962	
7763721207	SMP	1	5.1087	4.9829	912.7774	538.0394	925.9145	655.1928	
7763737899	SMP	1	5.1122	4.9821	911.5974	537.4139	927.0415	651.6685	
7763754592	SMP	1	5.1114	4.9834	911.1509	537.7480	928.5903	652.3870	
7763771284	SMP	1	5.1139	4.9835	910.9896	538.6272	930.7659	651.3247	
7763787977	SMP	1	5.1176	4.9875	910.1710	538.1512	931.4290	648.8514	
7763804669	SMP	1	5.1216	4.9931	907.8920	538.9590	932.0141	646.3659	
7763821362	SMP	1	5.1247	4.9995	904.5385	538.1132	932.3819	643.1262	
7763838054	SMP	1	5.1303	5.0084	899.0747	536.0930	932.3508	639.7372	
7763854747	SMP	1	5.1377	5.0166	896.6246	533.7437	932.5109	636.1421	
7763871439	SMP	1	5.1450	5.0273	894.3921	530.2658	932.3275	631.9427	
7763888132	SMP	1	5.1515	5.0376	894.3377	528.2840	932.4934	628.1704	
7763904824	SMP	1	5.1560	5.0461	893.9129	525.2978	932.1853	624.7041	
7763921517	SMP	1	5.1608	5.0604	894.6501	523.0161	932.1237	620.2097	
7763938209	SMP	1	5.1619	5.0736	892.1511	519.9642	932.2415	614.5135	
7763954902	SMP	1	5.1616	5.0872	890.2303	518.2588	931.8879	610.7079	
7763971594	SMP	1	5.1571	5.1048	889.9219	516.9699	930.9922	607.1438	
7763988287	SMP	1	5.1524	5.1211	891.0115	515.2379	930.2864	604.1919	
7764004979	SMP	1	5.1418	5.1388	893.0230	514.7143	929.3960	602.6691	
7764021672	SMP	1	5.1345	5.1561	895.1715	514.8437	929.3668	601.8993	
7764038365	SMP	1	5.1315	5.1715	897.4942	514.8051	930.2149	601.0585	
7764055057	SMP	1	5.1315	5.1799	899.2399	515.2950	930.6230	600.8179	
7764071750	SMP	1	5.1323	5.1847	899.7814	515.5656	932.0284	602.2194	
7764088442	SMP	1	5.1380	5.1863	901.1413	515.4924	935.2282	601.7758	
7764105135	SMP	1	5.1451	5.1840	901.9775	515.1980	939.3019	601.2460	
7764121827	SMP	1	5.1455	5.1818	902.5917	514.7968	941.6243	601.3341	
7764138520	SMP	1	5.1520	5.1797	903.3457	513.6289	944.6836	602.8726	
7764155212	SMP	1	5.1607	5.1766	905.4694	512.6620	948.4532	603.9756	
7764171905	SMP	1	5.1727	5.1730	906.1470	511.5543	950.2185	605.3398	
7764188597	SMP	1	5.1807	5.1707	906.4941	511.3863	952.0983	606.2802	
7764205290	SMP	1	5.1925	5.1679	904.2292	510.9437	953.5397	607.1139	
7764221982	SMP	1	5.2029	5.1690	901.7729	510.6599	953.8869	608.1964	
7764238675	SMP	1	5.2123	5.1695	899.9883	511.1829	954.5552	609.6746	
7764255367	SMP	1	5.2202	5.1670	897.5857	510.8087	954.7732	611.6605	
7764272060	SMP	1	5.2296	5.1609	897.2179	510.9459	954.3288	615.5181	
7764288752	SMP	1	5.2381	5.1545	894.2702	511.3888	953.5616	619.8076	
7764305445	SMP	1	5.2494	5.1510	891.8249	512.1538	952.6954	622.9878	
7764322137	SMP	1	5.2601	5.1545	890.9880	512.7472	950.7981	625.6771	
7764338830	SMP	1	5.2672	5.1542	888.2462	513.2076	949.7711	627.6103	
7764355523	SMP	1	5.2757	5.1582	884.8188	512.6009	947.7483	628.9417	
7764372215	SMP	1	5.2854	5.1517	881.9515	509.8677	947.9303	630.1405	
7764388912	SMP	1	5.2922	5.1510	879.9658	508.0628	947.7434	631.4588	
7764405609	SMP	1	5.3013	5.1547	878.4295	506.7432	947.5520	632.5291	
7764422306	SMP	1	5.3100	5.1612	877.2099	505.9888	945.8994	632.8378	
7764439003	SMP	1	5.3151	5.1637	877.2500	504.5226	943.2962	632.1324	
7764455700	SMP	1	5.3225	5.1713	875.1320	503.3906	943.1961	631.1556	
7764472397	SMP	1	5.3314	5.1750	873.8326	502.1169	942.3735	628.8076	
7764489094	SMP	1	5.3392	5.1794	874.5638	500.8549	940.0759	626.2839	
7764505791	SMP	1	5.3471	5.1834	873.9017	500.3684	938.4503	624.0214	
7764522488	SMP	1	5.3576	5.1911	873.7832	499.5799	936.1458	622.1124	
7764539185	SMP	1	5.3678	5.1932	873.9192	499.8017	936.8244	620.2775	
7764555880	SMP	1	5.3802	5.1955	875.3918	499.8844	936.3028	619.4195	
7764572576	SMP	1	5.3924	5.1945	876.3300	499.7788	935.5601	618.9559	
7764589272	SMP	1	5.4057	5.1951	877.0713	498.2924	935.4619	617.6811	
7764605968	SMP	1	5.4193	5.1947	877.6115	496.7648	935.6354	616.8315	
7764622664	SMP	1	5.4329	5.1960	877.5072	494.8002	937.1434	615.3446	
7764639359	SMP	1	5.4480	5.1943	878.1621	492.0576	938.3323	613.4552	
7764656055	SMP	1	5.4639	5.1961	878.6630	488.9031	939.1713	613.5048	
7764672751	SMP	1	5.4775	5.1953	877.6364	486.2060	940.9667	612.5573	
7764689447	SMP	1	5.4894	5.1969	877.2323	483.0146	942.6470	612.1085	
7764706142	SMP	1	5.5034	5.1967	876.8956	478.4938	944.2169	612.2189	
7764722838	SMP	1	5.5201	5.1994	876.7811	474.6934	945.8881	611.3188	
7764739534	SMP	1	5.5347	5.1988	875.9032	470.3392	947.0180	611.3850	
7764756230	SMP	1	5.5478	5.1999	875.3096	465.8223	947.7050	609.9440	
7764772925	SMP	1	5.5621	5.1971	874.8212	462.6548	949.4033	608.7590	
7764789621	SMP	1	5.5757	5.1986	874.2580	460.4981	950.1361	608.6677	
7764806317	SMP	1	5.5856	5.1926	874.0002	459.3098	948.8001	609.8494	
7764823013	SMP	1	5.5931	5.2013	873.8805	458.1730	945.2958	610.8499	
7764839709	SMP	1	5.6003	5.2081	874.6662	458.2022	942.9228	611.5292	
7764856404	SMP	1	5.6069	5.2126	875.9642	458.9303	939.6921	612.6422	
7764873100	SMP	1	5.6080	5.2156	876.8097	461.7394	937.2981	613.6032	
7764889796	SMP	1	5.6052	5.2156	878.1137	464.2286	933.5563	613.7220	
7764906492	SMP	1	5.6004	5.2209	879.7865	468.6957	932.0661	614.4151	
7764923187	SMP	1	5.5939	5.2337	880.7366	473.3921	930.2777	613.7459	
7764939883	SMP	1	5.5835	5.2502	882.7987	478.2191	928.7789	613.1742	
7764956579	SMP	1	5.5680	5.2699	884.8713	483.0969	926.5491	611.7407	
7764973275	SMP	1	5.5546	5.2870	886.7141	487.5658	926.0250	608.4612	
7764989970	SMP	1	5.5422	5.3018	888.1543	492.9859	927.0322	604.3782	
7765006666	SMP	1	5.5303	5.3167	889.0913	497.0965	927.5070	601.4033	
7765023362	SMP	1	5.5162	5.3227	889.7280	499.9907	928.7377	597.2231	
7765040058	SMP	1	5.5045	5.3332	892.3338	505.5611	927.7431	599.3564	
7765056754	SMP	1	5.4899	5.3427	893.7930	522.1066	928.6419	601.5149	
7765073449	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7765090145	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7765106841	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7765123537	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7765140232	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7765156928	SMP	1	5.3929	5.3062	894.6656	692.8188	926.5540	796.0276	
7765173624	SMP	1	5.3771	5.3177	895.2923	528.0793	928.7193	600.0644	
7765190320	SMP	1	5.3824	5.3350	895.6681	522.2967	932.7006	594.8334	
7765207015	SMP	1	5.3853	5.3397	894.6439	521.7591	934.0122	595.5874	
7765223711	SMP	1	5.3888	5.3553	894.2246	525.7000	934.0763	593.3739	
7765240409	SMP	1	5.3909	5.3696	892.2022	527.8150	933.6979	591.4494	
7765257106	SMP	1	5.3857	5.3840	889.9249	529.0966	934.2487	589.1658	
7765273803	SMP	1	5.3825	5.3959	887.0088	527.4557	934.6062	588.1305	
7765290500	SMP	1	5.3788	5.4067	884.5346	527.4373	935.1209	586.3256	
7765307198	SMP	1	5.3663	5.4156	883.1118	526.7290	934.4907	584.6348	
7765323895	SMP	1	5.3610	5.4197	879.7546	524.1778	934.2921	581.1437	
7765340592	SMP	1	5.3525	5.4251	877.6879	524.5650	935.0926	581.0768	
7765357290	SMP	1	5.3462	5.4296	876.6866	523.1983	933.6607	581.0692	
7765373987	SMP	1	5.3412	5.4334	875.7505	524.1546	932.2398	582.1328	
7765390683	SMP	1	5.3348	5.4370	874.8540	525.8824	930.7440	581.8302	
7765407379	SMP	1	5.3338	5.4447	873.7021	526.9521	930.5453	583.4122	
7765424076	SMP	1	5.3338	5.4469	872.7092	526.7720	929.5400	584.7755	
7765440772	SMP	1	5.3338	5.4535	872.7490	528.6891	928.6936	586.4393	
7765457468	SMP	1	5.3291	5.4662	874.0820	532.9443	926.9487	587.4072	
7765474164	SMP	1	5.3271	5.4782	874.2241	535.1412	926.0273	588.6407	
7765490861	SMP	1	5.3281	5.4907	874.3472	538.1489	926.8227	589.7606	
7765507557	SMP	1	5.3311	5.5004	874.6661	539.0227	926.8746	590.6745	
7765524253	SMP	1	5.3346	5.5072	875.3827	539.5411	927.6034	592.3851	
7765540949	SMP	1	5.3375	5.5137	875.5205	540.0877	928.5639	592.5919	
7765557645	SMP	1	5.3367	5.5186	876.0716	539.1698	928.4599	592.6648	
7765574342	SMP	1	5.3387	5.5260	876.5903	537.6452	929.0783	592.9783	
7765591038	SMP	1	5.3395	5.5341	877.1824	535.7238	928.6380	592.5308	
7765607734	SMP	1	5.3391	5.5421	879.0084	533.7746	928.2817	593.2550	
7765624430	SMP	1	5.3441	5.5478	880.4873	531.1141	927.7603	594.1891	
7765641126	SMP	1	5.3465	5.5503	881.3653	527.0149	928.0058	594.5513	
7765657823	SMP	1	5.3528	5.5514	883.4893	524.2455	928.1597	593.9490	
7765674519	SMP	1	5.3610	5.5523	884.9472	521.9174	927.2021	593.6899	
7765691215	SMP	1	5.3698	5.5469	887.1503	520.1472	926.4470	593.9273	
7765707911	SMP	1	5.3741	5.5422	889.3616	517.3043	924.0850	592.9343	
7765724607	SMP	1	5.3808	5.5420	891.3966	515.2920	921.7830	592.0912	
7765741304	SMP	1	5.3848	5.5355	893.6984	513.7554	920.3734	591.0511	
7765758000	SMP	1	5.3900	5.5298	895.7439	511.3957	918.3257	590.7684	
7765774696	SMP	1	5.3952	5.5188	898.4036	509.8587	917.3815	590.3089	
7765791392	SMP	1	5.3994	5.5068	899.9952	508.6830	917.2143	589.7510	
7765808089	SMP	1	5.4049	5.4988	902.1239	507.5466	916.5995	589.1992	
7765824785	SMP	1	5.4060	5.4888	903.0224	507.6498	916.3882	590.5795	
7765841481	SMP	1	5.4024	5.4839	902.7003	507.3128	914.8300	592.0406	
7765858177	SMP	1	5.3961	5.4821	902.8156	506.7365	914.1014	591.8877	
7765874873	SMP	1	5.3889	5.4824	904.6019	505.6145	915.1773	592.3420	
7765891570	SMP	1	5.3839	5.4746	908.6857	504.6297	916.4309	592.8658	
7765908266	SMP	1	5.3754	5.4709	906.1495	503.1870	916.1339	593.0819	
7765924962	SMP	1	5.3673	5.4614	907.6393	501.9278	915.6558	593.4823	
7765941658	SMP	1	5.3610	5.4536	905.9486	503.3653	916.0158	593.6339	
7765958354	SMP	1	5.3520	5.4453	906.3845	504.4144	916.8585	594.1082	
7765975051	SMP	1	5.3408	5.4352	903.9844	506.9543	916.4906	596.0506	
7765991747	SMP	1	5.3252	5.4258	902.7117	508.7325	916.0402	597.4940	
7766008443	SMP	1	5.3126	5.4175	901.2914	509.7303	915.4088	597.9434	
7766025139	SMP	1	5.3045	5.4118	900.3644	511.5377	915.7473	597.7194	
7766041835	SMP	1	5.2955	5.4035	899.4138	511.2076	915.4171	599.7388	
7766058532	SMP	1	5.2912	5.3981	898.3383	512.6743	913.8131	600.4217	
7766075228	SMP	1	5.2824	5.3826	898.7381	514.2103	911.8153	601.3692	
7766091919	SMP	1	5.2744	5.3724	901.3649	516.6326	911.8430	602.5838	
7766108610	SMP	1	5.2659	5.3668	900.8828	519.1780	912.2987	603.9374	
7766125301	SMP	1	5.2547	5.3565	902.2635	522.2358	911.7226	604.6574	
7766141993	SMP	1	5.2427	5.3444	901.9948	525.1827	911.1531	604.9072	
7766158684	SMP	1	5.2300	5.3414	903.5223	528.5045	910.4167	603.5861	
7766175375	SMP	1	5.2179	5.3388	905.0550	531.3553	910.2575	602.2180	
7766192066	SMP	1	5.2025	5.3349	906.8911	534.1013	910.4191	600.8991	
7766208757	SMP	1	5.1935	5.3279	909.5717	537.9344	910.6626	599.9895	
7766225445	SMP	1	5.1824	5.3233	914.4851	541.2640	909.8968	599.4433	
7766242133	SMP	1	5.1719	5.3220	920.8853	544.0917	910.3624	599.6922	
7766258821	SMP	1	5.1640	5.3161	922.0738	546.9846	910.6172	599.6980	
7766275508	SMP	1	5.1545	5.3098	924.6390	548.9605	909.8233	600.4928	
7766292196	SMP	1	5.1471	5.3047	929.0345	550.5883	910.3379	601.2383	
7766308884	SMP	1	5.1520	5.2962	935.5815	551.0224	910.3277	601.0735	
7766325572	SMP	1	5.1512	5.2845	938.0016	551.4161	909.2651	602.1254	
7766342260	SMP	1	5.1538	5.2809	941.6722	550.4740	910.1473	604.1479	
7766358947	SMP	1	5.1495	5.2710	932.6844	547.8940	908.2912	605.9020	
7766375635	SMP	1	5.1529	5.2557	936.3243	544.1886	908.4063	607.4900	
7766392323	SMP	1	5.1533	5.2511	933.2122	542.6609	908.8512	609.5392	
7766409011	SMP	1	5.1493	5.2441	923.7368	541.0955	908.6313	610.3809	
7766425699	SMP	1	5.1456	5.2395	919.7362	540.7614	908.5522	611.0419	
7766442386	SMP	1	5.1409	5.2390	917.2128	539.1637	908.3832	610.9415	
7766459074	SMP	1	5.1298	5.2390	914.6525	538.1924	909.3336	611.0999	
7766475762	SMP	1	5.1221	5.2364	916.0500	538.1687	908.1279	611.0433	
7766492450	SMP	1	5.1213	5.2379	915.9708	538.4949	907.7130	612.4869	
7766509138	SMP	1	5.1216	5.2397	916.6770	539.7287	907.9304	613.1450	
7766525825	SMP	1	5.1135	5.2435	915.3548	539.7414	907.2980	611.8577	
7766542513	SMP	1	5.1043	5.2444	917.7556	543.6617	906.7756	610.4106	
7766559201	SMP	1	5.0987	5.2459	919.0181	547.1080	905.6420	609.3103	
7766575889	SMP	1	5.0889	5.2452	920.6207	548.8998	904.6884	607.7393	
7766592577	SMP	1	5.0830	5.2458	924.0601	552.1703	904.9155	606.7162	
7766609264	SMP	1	5.0819	5.2491	927.8247	554.2051	903.3653	605.3763	
7766625952	SMP	1	5.0807	5.2617	931.3722	557.2129	902.5428	604.8233	
7766642640	SMP	1	5.0821	5.2647	935.9250	560.4001	901.7683	604.0102	
7766659328	SMP	1	5.0872	5.2608	938.8080	561.5009	903.0319	603.9044	
7766676016	SMP	1	5.0928	5.2594	940.6225	561.8079	903.5714	603.4314	
7766692703	SMP	1	5.0988	5.2600	941.2589	561.1221	903.8937	602.6280	
7766709391	SMP	1	5.1036	5.2542	942.0089	560.5743	904.3978	602.1505	
7766726079	SMP	1	5.1111	5.2497	943.1085	559.0559	905.8426	601.9786	
7766742767	SMP	1	5.1139	5.2544	943.1205	557.4087	907.5883	602.0721	
7766759454	SMP	1	5.1161	5.2533	944.7647	555.1850	908.4318	602.6292	
7766776142	SMP	1	5.1180	5.2555	945.5731	552.8946	908.6721	602.8703	
7766792830	SMP	1	5.1253	5.2609	945.8954	551.5183	908.7712	603.5290	
7766809518	SMP	1	5.1285	5.2616	946.0564	550.1246	909.1565	603.1626	
7766826206	SMP	1	5.1288	5.2647	946.0686	547.9342	908.7386	601.9818	
7766842893	SMP	1	5.1293	5.2654	945.8842	547.9549	907.4806	600.3169	
7766859581	SMP	1	5.1302	5.2662	945.7862	548.0347	905.8609	598.1259	
7766876269	SMP	1	5.1291	5.2720	945.6866	548.5516	903.9468	595.8638	
7766892957	SMP	1	5.1293	5.2782	946.0147	548.3193	903.0250	594.0110	
7766909645	SMP	1	5.1314	5.2805	946.0524	548.3302	901.8551	592.4579	
7766926332	SMP	1	5.1314	5.2855	946.2996	548.2762	899.9547	591.8780	
7766943019	SMP	1	5.1358	5.2900	946.5429	548.9573	899.8202	590.8810	
7766959706	SMP	1	5.1373	5.2934	947.7273	548.5738	899.0119	590.7210	
7766976393	SMP	1	5.1375	5.2994	948.0077	547.3306	899.1178	590.2622	
7766993079	SMP	1	5.1365	5.3021	948.0020	546.0091	900.2022	589.4829	
7767009766	SMP	1	5.1343	5.3066	946.3793	545.4342	901.3634	588.4006	
7767026453	SMP	1	5.1283	5.3043	944.1512	545.2601	902.9906	587.7779	
7767043140	SMP	1	5.1251	5.3061	941.5081	545.5113	905.8472	586.6947	
7767059831	SMP	1	5.1150	5.3072	941.7919	547.4548	908.1572	586.8804	
7767076522	SMP	1	5.1040	5.3097	941.3455	550.3050	909.0274	588.1759	
7767093214	SMP	1	5.0933	5.3045	940.2501	553.2938	910.9133	588.4452	
7767109905	SMP	1	5.0833	5.3048	940.4223	557.3881	911.9371	587.8063	
7767126596	SMP	1	5.0725	5.3134	941.3883	560.9309	911.6675	586.6359	
7767143288	SMP	1	5.0591	5.3207	940.7944	562.9102	912.6088	584.5934	
7767159979	SMP	1	5.0487	5.3276	940.7633	564.7472	912.8812	582.8399	
7767176671	SMP	1	5.0391	5.3329	941.3713	567.6825	912.0352	582.3322	
7767193362	SMP	1	5.0303	5.3372	943.9436	569.8940	911.1754	582.1019	
7767210053	SMP	1	5.0239	5.3428	947.2743	571.8638	911.5026	581.6639	
7767226745	SMP	1	5.0240	5.3467	950.6527	573.1923	908.8421	581.6536	
7767243436	SMP	1	5.0234	5.3457	952.5579	573.4451	907.7176	581.0870	
7767260127	SMP	1	5.0225	5.3449	953.1101	572.7628	906.3680	579.9637	
7767276819	SMP	1	5.0233	5.3458	954.3735	572.0401	904.8012	579.6580	
7767293510	SMP	1	5.0202	5.3471	954.7550	570.1922	903.4185	580.0630	
7767310202	SMP	1	5.0180	5.3504	954.1416	568.5271	902.5162	580.9957	
7767326893	SMP	1	5.0188	5.3504	952.5884	566.4041	902.7759	582.1419	
7767343584	SMP	1	5.0190	5.3511	951.6667	565.7474	902.0917	583.2340	
7767360276	SMP	1	5.0140	5.3525	950.5126	565.1101	901.6391	583.2614	
7767376967	SMP	1	5.0125	5.3543	949.4524	568.3061	902.1406	583.5010	
7767393658	SMP	1	5.0135	5.3552	942.5972	566.2049	902.1286	585.3845	
7767410350	SMP	1	5.0158	5.3389	941.1803	570.8863	902.3218	600.6176	
7767427041	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7767443733	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7767460424	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7767477115	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7767493807	SMP	1	4.9911	5.3236	936.1217	594.2671	906.1012	622.7436	
7767510498	SMP	1	4.9974	5.3289	932.8497	568.1673	908.2283	590.4137	
7767527189	SMP	1	4.9982	5.3296	930.4082	568.0128	907.8056	598.1078	
7767543881	SMP	1	5.0038	5.3279	926.5440	569.0395	908.3188	599.5948	
7767560572	SMP	1	5.0036	5.3268	924.8901	570.4897	910.2024	601.0414	
7767577264	SMP	1	4.9975	5.3279	922.8960	572.0753	909.5179	603.9127	
7767593955	SMP	1	4.9975	5.3227	921.3516	573.0594	910.7787	605.9383	
7767610646	SMP	1	4.9981	5.3155	919.0675	573.0851	910.7485	610.4003	
7767627338	SMP	1	4.9987	5.3140	917.2487	570.4234	911.5232	615.4950	
7767644029	SMP	1	4.9954	5.3109	918.2012	569.6613	911.4500	616.1366	
7767660720	SMP	1	4.9916	5.3072	917.1621	566.9091	911.8569	616.3044	
7767677412	SMP	1	4.9886	5.3039	916.4721	566.4430	910.0021	616.7422	
7767694103	SMP	1	4.9917	5.2969	916.6523	568.3067	911.3962	617.5494	
7767710795	SMP	1	4.9935	5.2915	915.4083	569.1527	912.5875	617.6645	
7767727486	SMP	1	4.9997	5.2848	914.1711	567.2889	915.0504	618.2407	
7767744177	SMP	1	5.0000	5.2819	912.9299	565.1167	916.3005	618.7824	
7767760869	SMP	1	5.0033	5.2826	912.3702	563.1925	917.6868	618.5734	
7767777560	SMP	1	5.0057	5.2812	911.6561	559.2584	919.2788	617.0477	
7767794250	SMP	1	5.0129	5.2784	911.1430	556.1362	920.9787	613.7639	
7767810940	SMP	1	5.0153	5.2788	911.9523	552.4853	921.9010	610.7145	
7767827630	SMP	1	5.0221	5.2829	911.4643	551.7349	924.8726	605.5448	
7767844320	SMP	1	5.0280	5.2870	909.9895	551.3831	927.0490	601.1899	
7767861010	SMP	1	5.0329	5.2997	910.7891	552.9071	928.1842	598.2775	
7767877700	SMP	1	5.0347	5.3091	911.8731	554.0833	927.5332	597.1554	
7767894391	SMP	1	5.0324	5.3203	915.5132	553.4447	927.6879	595.0801	
7767911083	SMP	1	5.0306	5.3311	917.4922	553.7010	927.5132	591.9455	
7767927774	SMP	1	5.0321	5.3439	919.6142	554.4553	926.9048	588.6259	
7767944465	SMP	1	5.0329	5.3513	920.2466	555.0137	925.9968	587.2174	
7767961156	SMP	1	5.0336	5.3642	919.7458	554.3973	924.9890	584.2991	
7767977847	SMP	1	5.0300	5.3755	920.9089	555.6639	924.0506	582.7321	
7767994538	SMP	1	5.0271	5.3788	920.0642	556.0901	924.7268	580.4780	
7768011230	SMP	1	5.0176	5.3913	922.0774	554.6207	923.5751	578.7654	
7768027921	SMP	1	5.0071	5.4103	924.1701	552.8946	922.1296	576.1922	
7768044612	SMP	1	4.9975	5.4259	925.4461	550.6662	922.5646	572.3933	
7768061303	SMP	1	4.9870	5.4445	926.0966	548.6357	923.0664	568.1951	
7768077994	SMP	1	4.9795	5.4652	925.5586	548.0939	923.2308	564.7667	
7768094685	SMP	1	4.9692	5.4795	926.1097	547.4173	922.9685	562.1619	
7768111376	SMP	1	4.9630	5.4868	928.9738	547.0502	923.8122	560.3475	
7768128068	SMP	1	4.9613	5.4931	931.6549	546.7751	922.6353	558.1566	
7768144759	SMP	1	4.9656	5.4961	932.0371	546.7414	921.6755	556.4697	
7768161450	SMP	1	4.9700	5.4961	931.9693	546.2557	924.0351	556.1185	
7768178141	SMP	1	4.9751	5.4975	929.9834	547.7813	924.7889	555.3787	
7768194832	SMP	1	4.9800	5.4979	927.3021	550.3877	925.3212	555.0466	
7768211523	SMP	1	4.9900	5.4962	924.8820	553.6876	925.1284	554.2368	
7768228215	SMP	1	4.9928	0.0000	921.6253	556.4994	0.0000	0.0000	
7768244906	SMP	1	5.0003	0.0000	918.9293	558.3229	0.0000	0.0000	
7768261597	SMP	1	5.0100	0.0000	916.4935	557.4497	0.0000	0.0000	
7768278288	SMP	1	5.0156	0.0000	914.5862	554.0524	0.0000	0.0000	
7768294979	SMP	1	5.0254	5.4889	908.7775	548.4438	921.6607	556.0545	
7768311670	SMP	1	5.0244	5.4726	908.3890	545.0745	918.9198	558.7950	
7768328361	SMP	1	5.0287	5.4541	906.0135	542.7637	916.4437	562.1637	
7768345053	SMP	1	5.0365	5.4338	905.6958	538.0114	914.5717	567.0313	
7768361744	SMP	1	5.0477	5.4117	906.8524	536.1930	912.2194	572.1895	
7768378435	SMP	1	5.0562	5.3982	914.4841	536.0057	927.1350	582.7303	
