Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
4649683119	SMP	1	4.1126	3.8769	961.6303	491.8080	951.1045	475.8513	
4649699809	SMP	1	4.0972	3.8734	961.6799	491.8607	949.6451	476.6239	
4649716499	SMP	1	4.0767	3.8523	961.9523	493.1239	948.8054	475.2159	
4649733190	SMP	1	4.0570	3.8263	962.7043	495.0947	947.4661	474.9183	
4649749881	SMP	1	4.0391	3.8050	963.0503	495.6981	945.8418	475.6516	
4649766572	SMP	1	4.0225	3.7794	963.7350	497.1286	943.2039	476.3625	
4649783263	SMP	1	4.0070	3.7672	964.5813	498.4731	941.3148	477.2202	
4649799954	SMP	1	3.9896	3.7529	965.0811	500.3621	941.2121	480.0693	
4649816645	SMP	1	3.9758	3.7430	964.7249	501.9462	940.5807	481.1065	
4649833336	SMP	1	3.9365	3.7311	964.7966	500.1376	939.0636	479.9403	
4649850027	SMP	1	3.9243	3.7137	964.7802	503.1372	939.3952	481.7004	
4649866718	SMP	1	3.8892	3.7043	965.2775	500.6371	939.2794	482.5833	
4649883409	SMP	1	3.8573	3.6916	965.8559	500.8040	940.1331	481.5060	
4649900100	SMP	1	3.8273	3.6777	965.8549	500.1049	941.8690	481.3920	
4649916791	SMP	1	3.8021	3.6691	966.2350	499.7758	943.6690	481.1096	
4649933483	SMP	1	3.7806	3.6505	967.0133	499.7801	945.0171	480.0005	
4649950174	SMP	1	3.7640	3.6382	967.9116	499.7981	946.9263	478.1098	
4649966865	SMP	1	3.7523	3.6241	968.1923	499.6212	948.6430	477.2586	
4649983556	SMP	1	3.7443	3.6248	967.9636	499.6443	949.5914	477.4141	
4650000247	SMP	1	3.7277	3.6244	967.0806	499.2483	949.5714	478.6230	
4650016938	SMP	1	3.7406	3.6240	966.0974	504.3498	949.8564	480.7744	
4650033629	SMP	1	3.7589	3.6353	968.8438	507.2501	954.4381	482.0888	
4650050320	SMP	1	3.7752	3.6480	970.2869	510.4157	955.8644	483.4428	
4650067011	SMP	1	3.7816	3.6558	971.3122	514.3897	958.3516	485.5125	
4650083702	SMP	1	3.7891	3.6663	972.9177	516.8389	960.7680	485.8021	
4650100394	SMP	1	3.7945	3.6710	974.1826	519.1261	962.8586	488.3218	
4650117085	SMP	1	3.7965	3.6805	974.4332	522.6838	964.7036	488.8561	
4650133777	SMP	1	3.7997	3.6810	975.8554	524.8692	966.4696	488.6667	
4650150468	SMP	1	3.8033	3.6854	977.1499	526.9458	969.1259	488.6620	
4650167160	SMP	1	3.8061	3.6912	977.8371	528.9677	971.3309	486.8069	
4650183851	SMP	1	3.8058	3.6921	980.1368	530.9682	974.1284	484.4849	
4650200543	SMP	1	3.8113	3.6984	978.8570	530.6883	969.2294	483.4243	
4650217234	SMP	1	3.8150	3.6947	977.5939	529.1434	962.9418	482.9798	
4650233926	SMP	1	3.8243	3.7025	975.8053	528.6588	959.3532	481.7743	
4650250617	SMP	1	3.8283	3.6971	974.5106	526.8700	952.9214	481.3850	
4650267309	SMP	1	3.8426	3.6918	972.9557	525.3502	947.4198	482.6516	
4650284000	SMP	1	3.8571	3.6890	971.8351	523.7574	944.4147	481.9504	
4650300691	SMP	1	3.8660	3.6905	970.2815	521.6248	941.7971	483.3026	
4650317383	SMP	1	3.8776	3.6878	968.1472	519.4031	938.5930	483.6656	
4650334074	SMP	1	3.8905	3.6888	967.0109	516.7112	936.2215	484.7002	
4650350766	SMP	1	3.9024	3.6901	966.2618	513.9682	933.5407	485.1426	
4650367457	SMP	1	3.9179	3.6999	964.5576	509.7576	933.5453	484.8631	
4650384149	SMP	1	3.9073	0.0000	967.5470	504.7079	0.0000	0.0000	
4650400840	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650417532	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650434223	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650450915	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650467606	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650484298	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650500989	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650517681	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650534372	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650551063	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4650567758	SMP	1	3.9019	3.7010	964.8741	493.4161	954.0965	472.7653	
4650584452	SMP	1	3.9052	3.6802	963.1801	493.5635	942.0867	478.3964	
4650601147	SMP	1	3.9045	3.6831	962.0685	494.5858	940.1061	475.9586	
4650617841	SMP	1	3.8975	3.6873	963.0058	495.4655	941.2041	475.7878	
4650634536	SMP	1	3.9040	3.6985	962.4337	494.4504	942.9283	471.7342	
4650651230	SMP	1	3.9020	3.6980	962.4810	493.6200	946.3665	474.9726	
4650667925	SMP	1	3.8984	3.6992	962.1725	494.3121	947.8531	473.5009	
4650684619	SMP	1	3.8976	3.7249	958.2932	495.7835	942.4861	480.4157	
4650701314	SMP	1	3.8954	3.7466	956.0639	496.9055	940.2129	485.5322	
4650718008	SMP	1	3.8946	3.7669	954.3134	498.9223	940.1478	490.2036	
4650734703	SMP	1	3.8978	3.7772	951.6006	501.5779	932.2555	495.2861	
4650751397	SMP	1	3.9002	3.7880	950.5141	503.0611	931.3855	499.7111	
4650768092	SMP	1	3.9046	3.7867	947.3091	506.1757	928.2282	502.0525	
4650784786	SMP	1	3.9053	3.7892	947.1748	508.1488	926.2215	505.8511	
4650801481	SMP	1	3.8996	3.7921	950.2532	509.1638	930.7115	510.5307	
4650818175	SMP	1	3.8953	3.7785	950.9605	509.9911	929.5054	509.4708	
4650834870	SMP	1	3.8939	3.7761	950.2072	512.1750	928.4940	513.5766	
4650851564	SMP	1	3.8892	3.7591	951.1322	513.8083	926.5329	513.3199	
4650868259	SMP	1	3.8611	3.7433	952.8750	511.5838	928.9359	512.6231	
4650884953	SMP	1	3.8364	3.7285	955.0892	510.4917	931.2610	511.3924	
4650901648	SMP	1	3.8074	3.7135	957.8453	508.9495	931.1212	509.5333	
4650918342	SMP	1	3.8067	3.6988	959.5860	512.9417	933.1862	508.0343	
4650935041	SMP	1	3.7993	3.6827	962.6903	514.6727	934.3859	506.3478	
4650951741	SMP	1	3.7662	3.6684	965.6346	511.2857	936.0292	505.3344	
4650968440	SMP	1	3.7463	3.6542	966.9252	510.6604	937.6799	504.2722	
4650985139	SMP	1	3.7205	3.6397	966.4833	508.8895	936.9937	502.1275	
4651001838	SMP	1	3.7061	3.6291	965.6318	508.4823	937.1818	502.2644	
4651018538	SMP	1	3.6909	3.6205	966.1634	507.3896	937.6443	501.2771	
4651035237	SMP	1	3.6759	3.6144	966.8498	504.4386	938.9670	501.6989	
4651051936	SMP	1	3.6617	3.6114	967.3410	504.8585	939.2524	501.2836	
4651068635	SMP	1	3.6391	3.6097	967.9354	503.4047	939.2076	501.3367	
4651085334	SMP	1	3.6301	3.5997	968.7012	505.4407	941.4094	500.8971	
4651102034	SMP	1	3.6150	3.5923	970.9123	504.1567	945.0574	501.8205	
4651118733	SMP	1	3.6124	3.5863	971.5125	503.6326	947.9681	502.3473	
4651135432	SMP	1	3.6060	3.5802	972.5768	504.0426	950.3284	503.0748	
4651152131	SMP	1	3.6081	3.5735	973.9929	504.0270	952.7387	503.1754	
4651168831	SMP	1	3.6046	3.5715	976.4739	503.5809	954.6097	503.8862	
4651185530	SMP	1	3.6236	3.5619	979.2841	505.1204	958.1365	504.0068	
4651202229	SMP	1	3.6395	3.5712	980.7710	505.8619	960.9074	500.9383	
4651218928	SMP	1	3.6314	0.0000	982.4496	507.5086	0.0000	0.0000	
4651235627	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651252327	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651269026	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651285725	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651302424	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651319124	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651335823	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651352522	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651369221	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651385920	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651402616	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651419311	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651436006	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651452701	SMP	1	3.6384	0.0000	977.3734	497.0971	0.0000	0.0000	
4651469396	SMP	1	3.6307	3.5578	970.8868	481.4754	960.3442	491.7078	
4651486092	SMP	1	3.6245	3.5643	963.4762	479.6634	960.8064	485.4335	
4651502787	SMP	1	3.6143	3.5638	962.9110	486.1859	961.3981	482.0023	
4651519482	SMP	1	3.6035	3.5738	966.3870	484.1347	959.4511	482.7805	
4651536177	SMP	1	3.6048	3.5702	960.6196	486.9281	958.4619	485.2703	
4651552872	SMP	1	3.6096	3.5647	958.5692	485.0173	957.0904	486.8011	
4651569567	SMP	1	3.6064	3.5650	956.3391	489.6898	956.7727	489.7411	
4651586263	SMP	1	3.6046	3.5721	954.9195	492.1905	955.4934	488.8321	
4651602958	SMP	1	3.6034	3.5671	952.0919	493.2912	955.0836	495.0668	
4651619653	SMP	1	3.6048	3.5778	950.5164	493.0073	951.0837	489.0072	
4651636348	SMP	1	3.6246	3.5521	952.0771	492.2963	949.6077	494.5146	
4651653043	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651669739	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651686434	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651703129	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651719824	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651736519	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651753215	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651769910	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651786605	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651803299	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4651819994	SMP	1	3.5952	0.0000	954.8501	482.7054	0.0000	0.0000	
4651836689	SMP	1	3.5882	0.0000	957.4886	485.5402	0.0000	0.0000	
4651853384	SMP	1	3.5919	3.5484	959.6389	486.0406	950.7031	486.1898	
4651870079	SMP	1	3.5961	3.5659	958.5207	492.7599	952.7172	485.6719	
4651886774	SMP	1	3.5899	3.5711	959.5700	497.6204	952.7607	490.3104	
4651903469	SMP	1	3.5835	3.5802	960.2683	499.6266	953.5791	488.2289	
4651920164	SMP	1	3.5790	3.5818	961.4880	496.7875	953.8116	481.7987	
4651922102	MSG	1	# Message: Start of trial 47
4651936858	SMP	1	3.5714	3.5641	961.4282	492.8990	955.2617	484.3631	
4651953553	SMP	1	3.5589	3.5559	961.8700	490.9325	954.6784	483.5007	
4651970248	SMP	1	3.5508	3.5423	962.9273	487.0096	955.6123	485.4008	
4651986943	SMP	1	3.5461	3.5459	963.7868	490.6549	952.9901	481.2850	
4652003638	SMP	1	3.5437	3.5376	963.8398	494.2797	954.2052	483.2101	
4652020333	SMP	1	3.5434	3.5324	964.3462	494.7940	954.4896	484.7119	
4652037028	SMP	1	3.5474	3.5317	964.2979	496.6805	953.2739	486.8461	
4652053723	SMP	1	3.5502	3.5350	965.1605	495.6227	952.1167	491.0066	
4652070417	SMP	1	3.5504	3.5384	965.5483	494.2430	952.7773	493.4128	
4652087112	SMP	1	3.5555	3.5492	966.1205	493.1542	952.0337	494.2911	
4652103807	SMP	1	3.5576	3.5646	966.2202	492.9527	951.3550	497.1125	
4652120502	SMP	1	3.5620	3.5642	966.3773	495.3662	949.4624	502.0892	
4652137197	SMP	1	3.5655	3.5669	967.0972	496.9470	948.3247	504.9841	
4652153892	SMP	1	3.5706	3.5673	966.9059	499.9569	946.7544	507.0587	
4652170587	SMP	1	3.5873	3.5724	966.7550	504.5844	946.3525	510.2594	
4652187282	SMP	1	3.5915	3.5748	967.3003	502.2998	946.3036	511.7818	
4652203976	SMP	1	3.5864	3.5777	967.1686	505.2165	945.6624	513.2508	
4652220671	SMP	1	3.6047	3.5810	967.0072	510.2865	945.1478	515.6204	
4652237364	SMP	1	3.6002	3.5815	956.0623	509.9459	935.9091	513.6382	
4652254056	SMP	1	3.5966	3.5833	953.3353	511.9995	929.5520	514.6442	
4652270749	SMP	1	3.6097	3.5859	946.4171	518.6629	925.9948	516.1049	
4652287442	SMP	1	3.6179	3.5771	944.6656	523.7915	922.3695	518.2462	
4652304134	SMP	1	3.6000	3.5712	940.2410	519.2927	920.7997	515.8264	
4652320827	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652337519	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652354212	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652370905	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652387597	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652404290	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652420982	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652437675	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652454368	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652471060	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652487753	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652504445	SMP	1	3.5578	0.0000	940.4641	481.6772	0.0000	0.0000	
4652521138	SMP	1	3.5216	0.0000	935.5784	489.6938	0.0000	0.0000	
4652537831	SMP	1	3.4872	3.5272	936.9061	491.9862	924.7212	514.3756	
4652554523	SMP	1	3.4627	3.5102	935.4559	501.8219	927.0173	504.9590	
4652571216	SMP	1	3.4402	3.4867	934.2832	507.2616	922.4791	503.6184	
4652587908	SMP	1	3.4227	3.4737	933.8026	507.2139	923.6067	500.4121	
4652604601	SMP	1	3.4109	3.4672	927.7744	514.6352	909.9690	496.9407	
4652621294	SMP	1	3.4005	3.4574	925.3983	514.4353	908.9672	496.8974	
4652637983	SMP	1	3.3964	3.4358	923.3709	511.9769	909.6345	498.9091	
4652654672	SMP	1	3.3906	3.4224	919.9191	511.5029	908.5473	500.7954	
4652671362	SMP	1	3.3808	3.4156	918.3241	515.4981	906.6944	502.3924	
4652688051	SMP	1	3.3688	3.4202	913.1773	514.8490	904.9876	500.0386	
4652704741	SMP	1	3.3638	3.4245	910.6807	515.3492	902.8957	499.7786	
4652721430	SMP	1	3.3600	3.4203	908.4635	516.0575	899.4613	502.8086	
4652738119	SMP	1	3.3588	3.4212	904.7822	515.4970	896.7498	505.0585	
4652754809	SMP	1	3.3535	3.4227	904.0846	514.9433	894.3053	506.6068	
4652771498	SMP	1	3.3534	3.4211	902.3096	514.1621	891.1758	508.4965	
4652788188	SMP	1	3.3545	3.4229	903.1253	512.3795	891.5534	509.6955	
4652804877	SMP	1	3.3566	3.4187	904.6718	510.9025	890.9586	510.8855	
4652821567	SMP	1	3.3581	3.4242	905.6213	508.5078	890.2324	510.7758	
4652838256	SMP	1	3.3713	3.4159	918.0731	508.9738	927.7974	508.2239	
4652854945	SMP	1	3.3523	0.0000	951.6955	494.6912	0.0000	0.0000	
4652871635	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652888324	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652905014	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652921703	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652938393	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652955082	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652971771	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4652988461	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653005150	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653021840	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653038529	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653055218	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653071911	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653088603	SMP	1	3.3573	0.0000	924.7787	495.9970	0.0000	0.0000	
4653105295	SMP	1	3.3692	3.4116	921.1954	497.0149	908.8361	508.4148	
4653121987	SMP	1	3.3702	3.4075	924.2673	503.6920	919.1628	505.8175	
4653138679	SMP	1	3.3697	3.4138	931.2558	509.8798	925.8045	505.4920	
4653155371	SMP	1	3.3649	3.4045	935.3541	509.9908	928.0335	504.7155	
4653172063	SMP	1	3.3659	3.4030	935.1155	515.1510	927.2819	504.6032	
4653188755	SMP	1	3.3718	3.3978	938.6616	516.8143	933.2622	503.6437	
4653205448	SMP	1	3.3755	3.3899	939.4802	519.3896	932.2627	502.0753	
4653222140	SMP	1	3.3620	0.0000	943.3234	507.5463	0.0000	0.0000	
4653238832	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653255524	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653272216	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653288908	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653305600	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653322292	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653338984	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653355677	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653372369	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653389061	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653405753	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653422445	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653439137	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653455829	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4653472521	SMP	1	3.3712	3.3830	940.1296	493.4650	938.8632	496.8505	
4653489211	SMP	1	3.3860	3.3805	931.5383	502.7177	929.9845	497.2008	
4653505901	SMP	1	3.3924	3.3975	928.2071	513.7996	931.7869	497.9711	
4653522590	SMP	1	3.3966	3.4113	927.2003	519.6801	927.7097	496.9855	
4653539280	SMP	1	3.3942	3.4146	925.3660	519.1321	923.0104	497.1393	
4653555969	SMP	1	3.3850	3.4173	923.2496	518.5177	919.0025	497.9035	
4653572659	SMP	1	3.3770	3.4137	921.0174	514.7265	914.9953	498.3295	
4653589349	SMP	1	3.3723	3.4151	919.6683	516.0439	912.4410	497.3886	
4653606038	SMP	1	3.3607	3.4165	917.9040	513.1878	909.1958	495.9774	
4653622728	SMP	1	3.3529	3.4232	916.1049	512.3949	906.9511	495.8168	
4653639417	SMP	1	3.3528	3.4292	920.8518	512.4182	913.1105	496.4523	
4653656107	SMP	1	3.3554	3.4355	928.5355	514.5225	914.8983	499.7046	
4653672796	SMP	1	3.3561	3.4406	931.9882	516.2952	921.9820	501.5337	
4653689486	SMP	1	3.3613	3.4505	938.3807	516.6219	925.7855	501.5836	
4653706176	SMP	1	3.3604	3.4541	943.5650	516.8028	927.8738	503.0819	
4653722865	SMP	1	3.3526	3.4534	948.4332	515.5398	932.2855	503.3455	
4653739555	SMP	1	3.3438	3.4544	953.1493	516.0640	934.0129	504.0153	
4653756244	SMP	1	3.3377	3.4513	955.3037	516.5590	936.7649	503.9215	
4653772934	SMP	1	3.3335	3.4481	954.9895	517.0024	938.9351	504.4075	
4653789624	SMP	1	3.3320	3.4475	958.1409	517.8806	941.3736	505.1857	
4653806313	SMP	1	3.3229	3.4443	960.3223	519.5067	943.0708	506.2836	
4653823003	SMP	1	3.3156	3.4365	960.4912	521.1996	943.6358	506.7282	
4653839692	SMP	1	3.3132	3.4374	960.1086	523.0173	943.0427	506.4243	
4653856382	SMP	1	3.3043	3.4335	956.6838	524.8426	939.9263	505.5988	
4653873072	SMP	1	3.2974	3.4320	955.4791	524.8292	938.2964	506.0862	
4653889761	SMP	1	3.2974	3.4278	953.1301	526.1037	936.2107	506.2212	
4653906454	SMP	1	3.2940	3.4124	952.0957	527.0274	934.2237	505.7792	
4653923146	SMP	1	3.2925	3.4128	950.7126	526.2025	933.2708	506.7611	
4653939838	SMP	1	3.2944	3.4090	947.9630	527.1279	930.9870	507.1665	
4653956531	SMP	1	3.2905	3.4066	946.8126	528.0625	930.2419	507.9623	
4653973223	SMP	1	3.2859	3.4007	946.5406	527.9282	928.8172	509.2066	
4653989916	SMP	1	3.2815	3.3934	946.1568	527.0978	928.6599	509.5664	
4654006608	SMP	1	3.2744	3.3878	945.9534	525.7796	928.7816	510.3615	
4654023301	SMP	1	3.2671	3.3806	945.9559	524.2423	928.7339	511.2677	
4654039993	SMP	1	3.2665	3.3844	946.3145	522.9987	928.7206	512.1508	
4654056685	SMP	1	3.2639	3.3788	946.3789	522.2396	928.0070	511.7093	
4654073378	SMP	1	3.2607	3.3744	945.9409	520.3660	928.1194	511.6051	
4654090070	SMP	1	3.2538	3.3781	945.9587	519.4650	928.3322	512.6631	
4654106763	SMP	1	3.2450	3.3774	945.1482	519.7965	928.1417	512.5177	
4654123455	SMP	1	3.2394	3.3745	945.2019	518.0793	928.2469	512.4330	
4654140148	SMP	1	3.2333	3.3763	944.6818	516.1775	928.0773	512.6890	
4654156840	SMP	1	3.2277	3.3771	942.5581	516.0974	927.1400	512.1330	
4654173532	SMP	1	3.2280	3.3747	940.1267	515.9033	925.9018	511.9934	
4654190225	SMP	1	3.2223	3.3676	937.0388	516.7150	923.2778	510.8860	
4654206917	SMP	1	3.2203	3.3660	935.0139	517.5881	921.7586	510.4220	
4654223610	SMP	1	3.2243	3.3638	932.8178	517.6276	919.9377	509.8700	
4654240302	SMP	1	3.2287	3.3618	931.7188	517.6018	919.0952	510.4944	
4654256995	SMP	1	3.2286	3.3608	931.4986	516.5577	919.1974	510.6444	
4654273687	SMP	1	3.2277	3.3531	930.4808	515.7522	918.4181	509.3971	
4654290380	SMP	1	3.2262	3.3497	929.6835	514.8854	917.1920	509.2610	
4654307072	SMP	1	3.2220	3.3478	929.3124	514.9516	916.4694	508.5343	
4654323764	SMP	1	3.2176	3.3514	929.3484	515.4875	915.8023	508.3989	
4654340459	SMP	1	3.2161	3.3487	929.8630	515.0540	915.3184	508.1681	
4654357154	SMP	1	3.2073	3.3482	930.5031	515.3438	914.6360	508.2015	
4654373849	SMP	1	3.2091	3.3432	931.3107	515.1138	914.4127	508.2289	
4654390544	SMP	1	3.2112	3.3420	931.7649	514.2287	914.8780	508.0353	
4654407239	SMP	1	3.2114	3.3445	932.6389	512.5348	915.7426	506.7317	
4654423934	SMP	1	3.2099	3.3463	933.1730	511.7355	916.8570	505.7156	
4654440628	SMP	1	3.2104	3.3491	932.7379	511.3681	916.7889	504.8898	
4654457323	SMP	1	3.2108	3.3517	931.9951	509.6672	917.2010	504.3702	
4654474018	SMP	1	3.2117	3.3537	931.0747	508.3455	918.2113	503.3680	
4654490713	SMP	1	3.2104	3.3552	930.1860	507.4149	919.3211	503.2711	
4654507408	SMP	1	3.2107	3.3567	928.6874	505.0370	918.6336	501.8208	
4654524103	SMP	1	3.2117	3.3558	927.2275	502.9902	919.2473	501.2612	
4654540798	SMP	1	3.2099	3.3612	925.1863	502.0288	919.4902	502.0062	
4654557492	SMP	1	3.2078	3.3577	922.9974	502.1462	919.4023	502.1795	
4654574187	SMP	1	3.2083	3.3550	921.6218	502.7130	918.5664	502.7369	
4654590882	SMP	1	3.2080	3.3525	920.2052	503.6779	917.3614	504.2715	
4654607577	SMP	1	3.2098	3.3509	919.3343	504.2362	915.9284	504.5401	
4654624272	SMP	1	3.2053	3.3484	919.1538	503.9660	914.3788	504.4629	
4654640967	SMP	1	3.2036	3.3458	919.4648	505.3823	913.1117	504.9229	
4654657662	SMP	1	3.2056	3.3420	919.7120	506.3176	911.9955	505.8790	
4654674356	SMP	1	3.2049	3.3377	919.6507	506.3390	910.4237	506.4026	
4654691051	SMP	1	3.2072	3.3383	919.5123	507.7557	909.7934	507.7926	
4654707746	SMP	1	3.2021	3.3338	919.8810	508.3964	908.4628	508.5967	
4654724441	SMP	1	3.2069	3.3296	920.7895	510.1128	908.6339	507.6897	
4654741135	SMP	1	3.2112	3.3295	955.8923	508.3724	939.7154	507.3482	
4654757829	SMP	1	3.2132	3.3280	959.7951	507.0652	942.2538	507.4719	
4654774522	SMP	1	3.2160	3.3254	962.0287	506.5171	949.2703	507.3698	
4654791216	SMP	1	3.2162	3.3235	971.2616	505.8765	958.5895	508.0494	
4654807910	SMP	1	3.2202	3.3229	975.1286	506.1178	961.9207	509.0442	
4654824604	SMP	1	3.2228	3.3240	981.9058	504.2977	969.3833	510.5011	
4654841297	SMP	1	3.2254	3.3241	985.3641	503.7360	973.5182	511.1057	
4654857991	SMP	1	3.2281	3.3244	987.3811	503.3650	972.3909	511.6499	
4654874685	SMP	1	3.2269	3.3262	988.5963	502.4439	973.3037	510.8088	
4654891379	SMP	1	3.2288	3.3325	990.6034	501.5494	974.6569	510.2603	
4654908073	SMP	1	3.2323	3.3327	992.5280	499.1853	977.1163	510.1640	
4654924766	SMP	1	3.2357	3.3416	994.6966	499.5106	980.9641	510.4019	
4654941460	SMP	1	3.2426	3.3489	996.4907	498.1799	982.5885	509.9736	
4654958154	SMP	1	3.2538	3.3569	1000.4797	496.9990	984.7762	508.3293	
4654974848	SMP	1	3.2619	3.3654	1002.3284	495.8045	986.4734	506.6243	
4654991542	SMP	1	3.2685	3.3736	1004.2291	493.7833	989.1572	504.5532	
4655008235	SMP	1	3.2762	3.3814	1007.7432	492.7912	991.0270	502.3436	
4655024929	SMP	1	3.2850	3.3898	1009.8748	490.7044	992.6174	500.4506	
4655041623	SMP	1	3.2934	3.3961	1011.6637	488.9488	995.4548	498.1472	
4655058317	SMP	1	3.3034	3.4044	1013.9196	488.0727	997.7967	496.6351	
4655075010	SMP	1	3.3179	3.4136	1015.8905	486.7311	999.0438	495.5693	
4655091704	SMP	1	3.3299	3.4239	1017.2463	485.7213	1000.1046	493.8027	
4655108398	SMP	1	3.3418	3.4326	1017.6810	483.0482	998.7065	491.7511	
4655125092	SMP	1	3.3523	3.4383	1018.3714	481.3926	998.0302	489.9133	
4655141786	SMP	1	3.3622	3.4453	1018.8269	479.6754	997.9430	488.5800	
4655158479	SMP	1	3.3753	3.4489	1020.0763	478.4436	998.9539	487.7565	
4655175173	SMP	1	3.3967	3.4557	1021.1019	479.9912	998.5949	487.4907	
